Time,Job Time,Chem 1 Conc - C1,Chem 2 Tote Conc - C2,Chem 3 Tote Conc - C3,Chem4 Conc - C4,Chem 5 Conc - C5,Chem 6 Conc - C6,Chem 7 Conc - C7,Chem 8 Conc - C8,Chem 9 Conc - C9,Chem 10 Conc - C10,Chem 1 Total - C1,Chem 2 Tote Total - C2,Chem 3 Tote - C3,Chem 4 Total - C4,Chem 5 - C5 Total,Chem 6 Total - C6,Chem 7 Total - C7,Chem 8 Total - C8,Chem 9  Total - C9,Chem 10 Total - C10,H1 Conc,BU Gel Conc,Primay Gel Conc,H1 Total,H2Total,Primary Gel Total,Surf Stage Number,Well Side PSI,Pump Side PSI,Combined Clean Rate,Combined Slurry Rate,Combined Clean Total,Combined Slurry Total,Wellhead Inline PPA,Wellhead Blender PPA,Wellhead Screw PPA,Screw Prop Total,Blender Prop Total,Inline Prop Total,Meas'd Btmh Press,Btm Prop Conc,Prop Stage Tot,Slurry Stage Tot,Wellbore Volume
(min) ,(date time), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal), (gal/Mgal), (gal/Mgal), (gal/Mgal), (gal), (gal), (gal), , (psi), (psi), (bpm), (bpm), (bbls), (bbls), (lbm/gal), (lbm/gal), (lbm/gal), (lbs), (lbs), (lbs), (psi), (ppg), (klbs), (bbls), (bbls)
1.78333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7721.68,7784.23,0.39,10.18,13.84,12.81,0,0,0,0,0,16.44,13167.64,0,0,6.14,334.4
1.8,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7714.11,7775.61,0.29,10.48,13.84,12.98,0,0,0,0,0,16.44,13161.41,0,0,6.31,334.4
1.81667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7706.79,7770.42,0.26,10.28,13.85,13.17,0,0,0,0,0,16.44,13147.25,0,0,6.48,334.4
1.83333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7706.94,7770.73,0.26,10.08,13.85,13.33,0,0,0,0,0,16.44,13144.89,0,0,6.65,334.4
1.85,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7705.71,7773.68,0.18,10.12,13.86,13.5,0,0,0,0,0,16.44,13149.6,0,0,6.82,334.4
1.86667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7699.23,7768.85,0.13,10.3,13.87,13.69,0,0,0,0,0,16.44,13147.8,0,0,6.99,334.4
1.88333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7691.52,7760.2,0.13,9.94,13.9,13.84,0,0,0,0,0,16.44,13137.52,0,0,7.16,334.4
1.9,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7705.73,7764.68,1.9,10.08,13.97,14.01,0,0,0,0,0,16.44,13138.33,0,0,7.33,334.4
1.91667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7711.76,7773.21,5.57,10.65,14.08,14.22,0,0,0,0,0,16.45,13149.26,0,0,7.49,334.4
1.93333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7696.66,7767.56,6.33,10.17,14.19,14.38,0,0,0,0,0,16.45,13142.85,0,0,7.67,334.4
1.95,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7701.11,7772.75,6.82,10.28,14.29,14.54,0,0,0,0,0,16.45,13138.93,0,0,7.84,334.4
1.96667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7719.61,7790.24,7.18,9.96,14.43,14.72,0,0,0,0,0,16.45,13141.23,0,0,8.01,334.4
1.98333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7698.83,7759.87,7.29,9.89,14.55,14.89,0,0,0,0,0,16.46,13166.61,0,0,8.18,334.4
2,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7712.15,7766.36,7.37,10.47,14.66,15.06,0,0,0,0,0,16.46,13148.27,0,0,8.34,334.4
2.01667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7692.53,7750.28,7.42,10.18,14.81,15.24,0,0,0,0,0,16.47,13148.3,0,0,8.52,334.4
2.03333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7715.46,7768.53,7.44,10.25,14.92,15.41,0,0,0,0,0,16.47,13136.12,0,0,8.69,334.4
2.05,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7714.31,7767.12,7.52,10.52,15.04,15.59,0,0,0,0,0,16.47,13156.88,0,0,8.86,334.4
2.06667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7713.05,7773.53,7.39,10.16,15.19,15.77,0,0,0,0,0,16.47,13150.48,0,0,9.03,334.4
2.08333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7706.79,7772.37,7.26,10.06,15.3,15.93,0,0,0,0,0,16.46,13157.31,0,0,9.2,334.4
2.1,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7709.84,7768.79,7.08,9.77,15.4,16.08,0,0,0,0,0,16.46,13153.92,0,0,9.37,334.4
2.11667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7712.89,7777.72,6.9,9.81,15.55,16.27,0,0,0,0,0,16.46,13163.54,0,0,9.53,334.4
2.13333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7706.34,7766.37,6.85,9.77,15.65,16.43,0,0,0,0,0,16.46,13165.78,0,0,9.7,334.4
2.15,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7705.14,7766.33,6.72,10.03,15.75,16.59,0,0,0,0,0,16.46,13160.57,0,0,9.86,334.4
2.16667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7709.31,7775.99,6.38,10.78,15.88,16.8,0,0,0,0,0,16.46,13153.65,0,0,10.03,334.4
2.18333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7704.64,7772.17,6.09,10.49,15.98,16.97,0,0,0,0,0,16.46,13141.01,0,0,10.21,334.4
2.2,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7703.91,7767.45,5.94,10.11,16.07,17.13,0,0,0,0,0,16.47,13143.25,0,0,10.38,334.4
2.21667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7698.98,7770.02,5.78,9.82,16.18,17.3,0,0,0,0,0,16.47,13151.33,0,0,10.55,334.4
2.23333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7709.26,7775.16,5.57,10.07,16.27,17.47,0,0,0,0,0,16.48,13153.24,0,0,10.71,334.4
2.25,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7713.15,7774.53,5.26,10.36,16.35,17.64,0,0,0,0,0,16.49,13157.92,0,0,10.88,334.4
2.26667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7709.55,7775.38,4.89,10.05,16.45,17.83,0,0,0,0,0,16.49,13155.7,0,0,11.05,334.4
2.28333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7711.12,7764.72,4.76,10.78,16.52,18,0,0,0,0,0,16.49,13159.12,0,0,11.22,334.4
2.3,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7715.35,7778.67,4.69,10.72,16.6,18.17,0,0,0,0,0,16.49,13144.63,0,0,11.4,334.4
2.31667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7703.31,7761,4.61,10.08,16.69,18.36,0,0,0,0,0,16.49,13150.18,0,0,11.58,334.4
2.33333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7705.53,7774.97,4.56,10.16,16.76,18.53,0,0,0,0,0,16.49,13153.06,0,0,11.75,334.4
2.35,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7705.93,7765.68,4.56,10.29,16.83,18.69,0,0,0,0,0,16.49,13153.74,0,0,11.92,334.4
2.36667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7720.04,7774.16,4.56,10.57,16.93,18.89,0,0,0,0,0,16.49,13151.6,0,0,12.09,334.4
2.38333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7712.28,7767.38,4.48,10.62,16.99,19.06,0,0,0,0,0,16.49,13159.22,0,0,12.26,334.4
2.4,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7719.54,7782.13,4.4,10.15,17.06,19.22,0,0,0,0,0,16.49,13151.15,0,0,12.44,334.4
2.41667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7729.51,7786.7,4.24,10.12,17.15,19.4,0,0,0,0,0,16.49,13168.84,0,0,12.61,334.4
2.43333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7729.54,7782.86,4.11,10.2,17.21,19.57,0,0,0,0,0,16.49,13179.56,0,0,12.78,334.4
2.45,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7720.3,7782.38,4.3,10.02,17.28,19.74,0,0,0,0,0,16.48,13178.19,0,0,12.95,334.4
2.46667,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7711.74,7775.93,4.27,10,17.37,19.92,0,0,0,0,0,16.48,13173.33,0,0,13.12,334.4
2.48333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7715.76,7785.01,4.22,9.87,17.43,20.07,0,0,0,0,0,16.48,13165.69,0,0,13.28,334.4
2.5,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7708.87,7772.07,4.3,10.5,17.5,20.24,0,0,0,0,0,16.48,13172.21,0,0,13.45,334.4
2.51666,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7714.09,7778.01,4.22,10.47,17.59,20.45,0,0,0,0,0,16.48,13152.22,0,0,13.62,334.4
2.53333,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7711.98,7781.85,4.17,10.29,17.66,20.61,0,0,0,0,0,16.48,13157.79,0,0,13.8,334.4
2.55,8/5/19 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7717.45,7795.09,4.17,10.71,17.71,20.78,0,0,0,0,0,16.48,13160.04,0,0,13.97,334.4
2.56666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7718.46,7805.62,4.14,9.82,17.8,20.96,0,0,0,0,0,16.48,13156.76,0,0,14.15,334.4
2.58333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7705.83,7781.11,4.06,9.95,17.87,21.13,0,0,0,0,0,16.48,13177.13,0,0,14.31,334.4
2.6,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7705.57,7780.71,4.03,10.68,17.93,21.3,0,0,0,0,0,16.48,13162.37,0,0,14.48,334.4
2.61666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7712.86,7780.19,4.03,10.34,18,21.49,0,0,0,0,0,16.48,13146.3,0,0,14.65,334.4
2.63333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7713.63,7775.85,3.96,10.42,18.07,21.66,0,0,0,0,0,16.48,13160.76,0,0,14.83,334.4
2.65,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7714.77,7782.78,3.9,10.03,18.13,21.82,0,0,0,0,0,16.48,13160.45,0,0,15,334.4
2.66666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7714.89,7780.5,3.9,10.29,18.21,22.02,0,0,0,0,0,16.48,13170.22,0,0,15.17,334.4
2.68333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7718.5,7782.73,3.9,10.6,18.27,22.18,0,0,0,0,0,16.48,13165,0,0,15.34,334.4
2.7,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7717.1,7775.17,3.9,10.26,18.33,22.34,0,0,0,0,0,16.47,13161.85,0,0,15.52,334.4
2.71666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7717.76,7783.06,3.9,10.5,18.41,22.55,0,0,0,0,0,16.47,13168.03,0,0,15.69,334.4
2.73333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7722.72,7785.52,3.9,10.53,18.47,22.71,0,0,0,0,0,16.47,13163.96,0,0,15.86,334.4
2.75,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7721.33,7780.96,3.9,10.76,18.53,22.88,0,0,0,0,0,16.47,13168,0,0,16.04,334.4
2.76666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7714.84,7765.28,3.83,10.33,18.6,23.07,0,0,0,0,0,16.47,13162.07,0,0,16.22,334.4
2.78333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7726.58,7778.22,3.77,9.94,18.67,23.24,0,0,0,0,0,16.46,13165.7,0,0,16.39,334.4
2.8,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7727.02,7772.8,3.77,9.83,18.72,23.39,0,0,0,0,0,16.46,13185.91,0,0,16.55,334.4
2.81666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7728.21,7775.53,3.77,9.68,18.8,23.57,0,0,0,0,0,16.45,13189.38,0,0,16.72,334.4
2.83333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7728.04,7779.84,3.77,9.98,18.86,23.73,0,0,0,0,0,16.45,13194.04,0,0,16.88,334.4
2.85,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7728.9,7786.52,3.75,10.47,18.91,23.91,0,0,0,0,0,16.45,13187.4,0,0,17.05,334.4
2.86666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7726.46,7793.11,3.64,9.94,18.99,24.09,0,0,0,0,0,16.45,13177.9,0,0,17.22,334.4
2.88333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7715.98,7778.67,3.64,10.44,19.04,24.26,0,0,0,0,0,16.45,13186.56,0,0,17.39,334.4
2.9,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7720.42,7779.83,3.64,10.44,19.1,24.42,0,0,0,0,0,16.45,13166.24,0,0,17.56,334.4
2.91666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7726.61,7785.98,3.64,9.63,19.17,24.61,0,0,0,0,0,16.44,13170.8,0,0,17.73,334.4
2.93333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7728.03,7785.65,3.64,10.46,19.23,24.78,0,0,0,0,0,16.44,13194.21,0,0,17.89,334.4
2.95,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7738.02,7805.93,3.64,10.81,19.28,24.94,0,0,0,0,0,16.44,13178.26,0,0,18.07,334.4
2.96666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7714.42,7781.96,3.72,10.05,19.36,25.13,0,0,0,0,0,16.44,13179.96,0,0,18.25,334.4
2.98333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7717.02,7792.8,3.8,9.79,19.42,25.3,0,0,0,0,0,16.44,13174.3,0,0,18.42,334.4
3,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7718.67,7778.39,3.96,10.02,19.48,25.46,0,0,0,0,0,16.44,13182.45,0,0,18.58,334.4
3.01666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7732.53,7794.38,4.16,10.67,19.57,25.65,0,0,0,0,0,16.44,13179.52,0,0,18.75,334.4
3.03333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7716.69,7775.78,4.32,10.98,19.63,25.83,0,0,0,0,0,16.43,13178.26,0,0,18.92,334.4
3.05,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7730.3,7791.75,4.45,10.46,19.71,26,0,0,0,0,0,16.44,13157.02,0,0,19.11,334.4
3.06666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7722.12,7785.67,4.56,10.02,19.8,26.19,0,0,0,0,0,16.43,13181.22,0,0,19.28,334.4
3.08333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7728.77,7790.81,4.56,10.52,19.87,26.35,0,0,0,0,0,16.43,13183.7,0,0,19.45,334.4
3.1,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7726.55,7786.34,4.58,10.47,19.94,26.51,0,0,0,0,0,16.43,13179.38,0,0,19.62,334.4
3.11666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7724.23,7789.28,4.82,9.8,20.04,26.7,0,0,0,0,0,16.43,13178.88,0,0,19.8,334.4
3.13333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7729.27,7799.69,4.82,9.94,20.12,26.87,0,0,0,0,0,16.44,13191.31,0,0,19.96,334.4
3.15,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7723.1,7785.83,4.84,10.36,20.19,27.03,0,0,0,0,0,16.43,13193.27,0,0,20.13,334.4
3.16666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7727.7,7797.78,4.95,10.23,20.29,27.22,0.01,0,0,0,0,16.44,13178.83,0,0,20.3,334.4
3.18333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7713.9,7782.36,4.82,10.6,20.37,27.39,0.01,0,0,0,0,16.45,13185.37,0,0,20.47,334.4
3.2,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7720.72,7787.93,4.84,10.32,20.44,27.56,0.01,0,0,0,0,16.49,13164.86,0,0,20.65,334.4
3.21666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7726.77,7794.75,4.95,10.16,20.54,27.74,0.01,0,0,0,0,16.53,13177.5,0,0,20.82,334.4
3.23333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7716.03,7779.3,4.95,10.37,20.62,27.91,0.01,0,0,0,0,16.56,13186.81,0,0,20.99,334.4
3.25,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7720.19,7779.71,5.02,10.08,20.7,28.08,0,0,0,0,0,16.57,13172.8,0,0,21.16,334.4
3.26666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7723.01,7783.32,5.08,9.99,20.81,28.26,0,0,0,0,0,16.58,13182.91,0,0,21.33,334.4
3.28333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7726.42,7796.98,5.1,10.39,20.88,28.42,0,0,0,0,0,16.58,13187.79,0,0,21.5,334.4
3.3,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7716.77,7783.63,5.18,10.52,20.96,28.59,0,0,0,0,0,16.58,13182.45,0,0,21.67,334.4
3.31666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7723.28,7790.68,5.23,10.39,21.07,28.8,0,0,0,0,0,16.57,13170.78,0,0,21.84,334.4
3.33333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7730.16,7785.96,5.39,9.98,21.16,28.95,0,0,0,0,0,16.57,13180.11,0,0,22.02,334.4
3.35,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7738.45,7807.6,5.49,9.92,21.24,29.11,0,0,0,0,0,16.56,13196.3,0,0,22.18,334.4
3.36666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7719.46,7785.54,5.73,10.37,21.35,29.3,0,0,0,0,0,16.55,13205.19,0,0,22.35,334.4
3.38333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7729.48,7794.2,5.78,10.02,21.45,29.47,0,0,0,0,0,16.55,13178.58,0,0,22.52,334.4
3.4,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7730.35,7795.58,5.86,10.11,21.54,29.63,0,0,0,0,0,16.54,13194.98,0,0,22.69,334.4
3.41666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7730.65,7800.72,5.86,10.12,21.66,29.81,0,0,0,0,0,16.54,13194.64,0,0,22.86,334.4
3.43333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7715.82,7778.22,5.86,10.33,21.75,29.98,0,0,0,0,0,16.53,13194.21,0,0,23.03,334.4
3.45,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7723.46,7789.91,5.86,10.41,21.84,30.15,0,0,0,0,0,16.53,13176.06,0,0,23.2,334.4
3.46666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7726,7790.09,5.86,10.6,21.96,30.35,0,0,0,0,0,16.53,13181.27,0,0,23.37,334.4
3.48333,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7725.39,7786.82,5.86,10.29,22.05,30.51,0,0,0,0,0,16.53,13180.12,0,0,23.55,334.4
3.5,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7716.7,7775.1,5.86,10.42,22.14,30.68,0,0,0,0,0,16.53,13186.14,0,0,23.72,334.4
3.51666,8/5/19 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7713.67,7777.64,5.96,10.25,22.27,30.88,0,0,0,0,0,16.53,13175.54,0,0,23.89,334.4
