Job Time (min),Dirty Rate (bpm),Pressure (psi),Slurry Total (bbls),Proppant Conc (ppg),Total Proppant (lbs),Friction Reducer (gpt)
31.333029999999997,90.77,11105.12,1784.7,0.74,20381.24,1.5
31.349690000000002,90.66,11079.31,1786.06,0.74,20427.25,1.51
31.366359999999997,90.71,11046.63,1787.87,0.73,20473.11,1.51
31.383029999999998,90.77,11015.1,1789.25,0.74,20519.1,1.51
31.399690000000003,90.79,11009.18,1790.61,0.74,20565.34,1.51
31.416359999999997,90.77,10981.3,1792.42,0.73,20611.27,1.5
31.43303,90.77,11005.66,1793.79,0.73,20657.1,1.5
31.449690000000004,90.79,11042.33,1795.16,0.73,20703.28,1.5
31.466359999999998,90.79,11063.45,1796.97,0.73,20749.54,1.5
31.48302,90.82,11060.87,1798.34,0.73,20795.55,1.51
31.49969,90.9,11087.78,1799.71,0.73,20841.66,1.51
31.51636,90.78,11071.85,1801.52,0.73,20887.87,1.5
31.53302,90.71,11057.88,1802.89,0.72,20933.98,1.5
31.549690000000002,90.71,11059.27,1804.25,0.72,20979.89,1.51
31.566359999999996,90.63,11044.42,1806.05,0.73,21025.82,1.51
31.58302,90.64,11020.64,1807.43,0.75,21071.89,1.5
31.599690000000002,90.64,11025.91,1808.8,0.75,21117.71,1.5
31.616359999999997,90.66,11019.32,1810.6,0.75,21163.49,1.5
31.633020000000002,90.64,11035.21,1811.97,0.75,21209.56,1.5
31.649690000000003,90.58,11038.11,1813.33,0.74,21255.42,1.5
31.666359999999997,90.76,11063.68,1815.14,0.73,21301.19,1.5
31.683020000000003,90.86,11068.31,1816.51,0.76,21347.23,1.49
31.699690000000004,91.01,11076.08,1817.88,0.82,21396.78,1.49
31.71635,90.95,11072.27,1819.7,0.85,21449.88,1.5
31.73302,90.82,11100.79,1821.07,0.88,21504.23,1.5
31.74969,90.79,11082.86,1822.43,0.9,21559.87,1.51
31.76635,90.79,11092.79,1824.24,0.91,21616.57,1.51
31.78302,90.86,11077.21,1825.62,0.95,21674.1,1.49
31.799690000000002,90.76,11083.03,1826.98,0.96,21732.37,1.49
31.81635,90.81,11058.79,1828.79,0.97,21791.09,1.51
31.83302,90.77,11050.77,1830.16,0.97,21849.92,1.51
31.849690000000002,90.84,11046.72,1831.53,0.98,21909.19,1.5
31.86635,90.85,11063.34,1833.34,0.97,21968.82,1.5
31.883020000000002,90.77,11072.46,1834.71,0.97,22028.58,1.5
31.89968,90.79,11086.81,1836.07,0.99,22088.33,1.51
31.91635,90.87,11106.02,1837.89,1.0,22148.4,1.5
31.933020000000003,90.87,11126.13,1839.27,0.99,22208.68,1.5
31.949679999999997,90.87,11122.78,1840.63,0.99,22268.89,1.51
31.96635,90.87,11103.53,1842.43,1.0,22329.21,1.51
31.98302,90.9,11079.3,1843.82,1.0,22389.76,1.5
31.999679999999998,90.82,11054.23,1845.18,1.0,22450.2,1.5
32.01635,90.92,11036.71,1846.99,1.0,22510.74,1.51
32.03302,90.91,11019.83,1848.36,1.01,22571.39,1.51
32.04968,90.68,11008.17,1849.73,1.0,22631.9,1.5
32.06635,90.71,10993.22,1851.54,1.0,22692.51,1.5
32.08302,90.79,11019.28,1852.91,1.0,22753.14,1.5
32.09968,90.84,11020.35,1854.27,1.0,22813.64,1.5
32.11635,90.82,11041.52,1856.09,0.99,22874.25,1.5
32.13301,90.87,11057.8,1857.46,0.99,22934.96,1.5
32.14968,90.9,11065.38,1858.82,0.99,22995.55,1.5
32.16635,90.95,11099.2,1860.63,0.99,23056.21,1.5
32.183009999999996,90.92,11121.71,1862.01,0.99,23116.92,1.49
32.19968,90.74,11121.51,1863.38,0.99,23177.57,1.49
32.21635,90.77,11112.62,1865.18,0.99,23238.17,1.5
32.23301,90.77,11111.73,1866.55,0.99,23298.83,1.5
32.24968,90.74,11087.11,1867.92,0.98,23359.24,1.51
32.26635,90.68,11044.64,1869.72,0.99,23419.73,1.51
32.28301,90.75,11064.46,1871.09,0.99,23480.41,1.49
32.29968,90.64,11048.41,1872.45,0.98,23540.95,1.49
32.31635,90.58,11054.22,1874.26,0.98,23601.49,1.49
32.333009999999994,90.66,11055.38,1875.63,0.99,23662.29,1.49
32.34968,90.66,11071.25,1876.99,0.99,23723.08,1.51
32.36634,90.65,11085.91,1878.8,0.99,23783.83,1.51
32.38301,90.82,11107.26,1880.18,0.99,23844.57,1.5
32.39968,90.9,11111.61,1881.55,0.99,23905.22,1.5
32.416340000000005,90.82,11127.62,1883.35,0.99,23965.82,1.5
32.433009999999996,90.77,11115.36,1884.72,0.99,24026.5,1.5
32.44968,90.79,11110.63,1886.09,1.0,24087.2,1.51
32.46634,90.87,11074.69,1887.91,1.0,24147.83,1.51
32.48301,90.85,11072.59,1889.28,1.01,24208.55,1.49
32.49968,90.77,11062.07,1890.64,1.01,24269.3,1.49
32.51634,90.79,11057.42,1892.45,1.0,24330.07,1.5
32.53301,90.84,11054.61,1893.83,0.99,24390.9,1.5
32.54967,90.79,11056.53,1895.19,0.99,24451.63,1.5
32.566340000000004,90.69,11062.1,1896.99,0.98,24512.23,1.5
32.583009999999994,90.71,11060.64,1898.37,0.95,24572.96,1.5
32.59967,90.71,11072.17,1899.74,0.94,24633.54,1.5
32.61634,90.74,11110.0,1901.54,0.95,24694.09,1.5
32.63301,90.77,11117.94,1902.91,0.95,24754.77,1.5
32.64967,90.77,11117.22,1904.28,0.95,24815.33,1.5
32.666340000000005,90.79,11110.67,1906.09,0.97,24875.93,1.5
32.683009999999996,90.74,11088.76,1907.46,0.97,24936.68,1.49
32.699670000000005,90.74,11084.93,1908.82,0.98,24997.28,1.49
32.71634,90.79,11070.85,1910.64,1.0,25057.82,1.51
32.73301,90.82,11081.22,1912.01,1.0,25118.5,1.51
32.74967,90.92,11062.58,1913.37,1.0,25179.1,1.5
32.76634,91.03,11059.38,1915.19,1.0,25239.51,1.5
32.783,90.98,11082.4,1916.57,1.0,25300.11,1.5
32.79967,90.9,11090.22,1917.93,0.97,25360.81,1.5
32.816340000000004,90.9,11119.15,1919.74,0.97,25421.38,1.5
32.833,90.9,11102.85,1921.11,0.93,25482.04,1.5
32.84967,90.9,11126.35,1922.48,0.91,25542.65,1.49
32.86634,90.87,11109.81,1924.3,0.91,25603.26,1.49
32.883,90.82,11116.11,1925.66,0.91,25663.99,1.5
32.89967,90.79,11102.23,1927.03,0.91,25724.67,1.5
32.916340000000005,90.77,11093.59,1928.84,0.91,25785.25,1.51
32.933,90.77,11064.66,1930.22,0.91,25845.94,1.51
32.949670000000005,90.79,11065.01,1931.58,0.91,25906.76,1.51
32.96634,90.9,11033.7,1933.39,0.91,25967.5,1.51
32.983000000000004,90.9,11047.1,1934.77,0.91,26028.09,1.5
32.99967,90.85,11043.84,1936.13,0.91,26088.8,1.5
33.016329999999996,90.74,11065.4,1937.94,0.91,26149.55,1.5
33.033,90.72,11065.57,1939.31,0.92,26210.47,1.5
33.04967,90.66,11071.51,1940.68,0.94,26271.19,1.51
33.06633,90.84,11079.05,1942.49,0.99,26331.76,1.51
33.083,90.87,11086.56,1943.86,0.99,26392.37,1.5
33.09967,90.79,11088.21,1945.22,1.01,26453.03,1.5
33.11633,90.7,11105.22,1947.03,1.0,26513.69,1.49
33.133,90.69,11077.4,1948.4,1.0,26574.26,1.49
33.14967,90.69,11078.54,1949.76,1.0,26634.81,1.5
33.16633,90.69,11056.47,1951.57,1.0,26695.36,1.5
33.183,90.66,11066.06,1952.95,1.0,26755.96,1.5
33.199670000000005,90.64,11054.57,1954.31,1.0,26816.58,1.5
33.21633,90.66,11091.11,1956.11,1.0,26877.08,1.5
33.233000000000004,90.69,11067.07,1957.49,1.01,26937.66,1.5
33.24966,90.74,11090.13,1958.85,0.95,26998.2,1.49
33.266329999999996,90.89,11082.24,1960.67,0.93,27058.77,1.49
33.283,90.9,11102.61,1962.03,0.92,27119.23,1.51
33.299659999999996,90.85,11142.47,1963.4,0.92,27179.86,1.51
33.31633,90.87,11135.14,1965.22,0.92,27240.53,1.49
33.333,90.85,11135.02,1966.59,0.93,27301.13,1.49
33.34966,90.77,11135.68,1967.95,0.93,27361.98,1.5
33.36633,90.77,11095.43,1969.76,0.94,27422.77,1.5
33.383,90.77,11098.14,1971.14,0.97,27483.54,1.51
33.39966,90.84,11075.15,1972.5,0.98,27544.39,1.51
33.41633,90.87,11067.06,1974.3,0.97,27604.96,1.5
33.432990000000004,90.79,11069.98,1975.68,1.0,27665.5,1.5
33.449659999999994,90.77,11092.48,1977.05,0.99,27726.29,1.51
33.46633,90.82,11084.9,1978.86,0.98,27786.92,1.51
33.48299,90.9,11107.36,1980.23,0.98,27847.38,1.51
33.49966,90.87,11127.95,1981.59,0.98,27908.06,1.51
33.516329999999996,90.77,11130.36,1983.4,0.97,27968.76,1.5
33.532990000000005,90.79,11115.01,1984.78,0.97,28029.46,1.5
33.549659999999996,90.82,11133.58,1986.14,0.97,28090.14,1.5
33.56633,90.77,11100.24,1987.95,0.97,28150.66,1.5
33.58299,90.82,11104.25,1989.33,0.97,28211.18,1.51
33.59966,90.79,11093.38,1990.69,0.97,28271.79,1.51
33.61633,90.64,11083.87,1992.49,0.97,28332.48,1.49
33.63299,90.71,11080.79,1993.86,0.97,28393.11,1.49
33.64966,90.78,11079.7,1995.23,0.97,28453.76,1.5
33.66632,90.67,11075.7,1997.04,0.98,28514.35,1.5
33.682990000000004,90.62,11108.12,1998.41,0.98,28574.88,1.49
33.699659999999994,90.7,11096.92,1999.77,0.99,28635.57,1.49
33.71632,90.92,11128.07,2001.59,1.0,28696.29,1.49
33.73299,90.9,11126.52,2002.96,1.0,28756.95,1.49
33.74966,90.9,11146.15,2004.33,1.0,28817.73,1.5
33.76632,90.9,11141.86,2006.14,0.99,28878.29,1.5
33.782990000000005,90.9,11154.76,2007.52,0.98,28938.78,1.49
33.799659999999996,90.9,11140.7,2008.88,0.99,28999.57,1.49
33.816320000000005,90.87,11142.46,2010.69,0.99,29060.33,1.5
33.83299,90.79,11111.78,2012.06,0.99,29120.94,1.5
33.84966,90.77,11107.12,2013.43,0.99,29181.66,1.51
33.86632,90.82,11103.01,2015.24,0.99,29242.42,1.51
33.88299,90.87,11105.29,2016.61,0.99,29303.02,1.5
33.89965,90.97,11095.08,2017.98,0.99,29363.72,1.5
33.91632,91.82,11110.59,2019.81,0.99,29424.36,1.49
33.932990000000004,92.14,11121.51,2021.21,1.0,29484.95,1.49
33.94965,91.87,11154.47,2022.58,1.0,29545.91,1.49
33.96632,91.58,11155.56,2024.4,1.0,29606.97,1.49
33.98299,91.83,11173.4,2025.8,1.01,29668.08,1.5
33.99965,92.09,11155.85,2027.18,1.0,29729.23,1.5
34.01632,91.74,11163.08,2029.0,1.0,29790.39,1.5
34.032990000000005,91.42,11135.12,2030.39,1.0,29851.66,1.5
34.04965,91.07,11125.85,2031.76,0.99,29913.05,1.5
34.066320000000005,90.78,11110.43,2033.56,0.97,29974.26,1.5
34.08298,90.7,11107.66,2034.93,0.97,30035.23,1.52
34.09965,90.73,11074.3,2036.3,0.96,30096.21,1.52
34.11632,90.73,11078.93,2038.11,0.94,30157.03,1.5
34.132979999999996,90.74,11084.4,2039.49,0.93,30217.87,1.5
34.14965,90.66,11096.01,2040.84,0.93,30278.75,1.5
34.16632,90.66,11121.69,2042.65,0.93,30339.54,1.5
34.18298,90.76,11140.39,2044.03,0.92,30400.24,1.5
34.19965,90.89,11162.33,2045.39,0.92,30461.01,1.5
34.21632,91.02,11187.81,2047.2,0.91,30521.74,1.5
34.23298,90.98,11191.14,2048.58,0.92,30582.42,1.5
34.24965,90.82,11199.26,2049.95,0.92,30643.23,1.5
34.26632,90.72,11181.62,2051.75,0.93,30704.02,1.5
34.28298,90.71,11182.56,2053.12,0.92,30764.6,1.5
34.29965,90.77,11155.73,2054.49,0.93,30825.33,1.5
34.316309999999994,90.74,11159.07,2056.3,0.94,30885.94,1.49
34.33298,90.72,11136.95,2057.67,0.96,30946.48,1.49
34.34965,90.79,11136.31,2059.03,0.96,31007.14,1.5
34.36631,90.9,11148.91,2060.84,0.96,31067.69,1.5
34.382979999999996,90.85,11145.9,2062.22,0.98,31128.37,1.5
34.39965,90.77,11159.42,2063.59,1.0,31189.17,1.5
34.416309999999996,90.77,11167.88,2065.39,0.99,31249.85,1.51
34.43298,90.82,11167.89,2066.76,0.98,31310.41,1.51
34.44965,90.9,11182.23,2068.13,0.95,31371.05,1.49
34.46631,90.72,11187.48,2069.94,0.94,31431.59,1.49
34.48298,90.71,11180.21,2071.31,0.94,31492.22,1.5
34.49965,90.74,11158.21,2072.67,0.94,31552.99,1.5
34.51631,90.66,11154.47,2074.48,0.92,31613.66,1.51
34.53298,90.8,11151.26,2075.86,0.92,31674.25,1.51
34.549640000000004,90.88,11147.69,2077.22,0.92,31734.88,1.5
34.566309999999994,90.9,11134.32,2079.03,0.92,31795.45,1.5
34.58298,90.9,11139.15,2080.41,0.94,31856.1,1.49
34.59964,90.85,11143.83,2081.77,0.94,31916.82,1.49
34.61631,90.74,11167.06,2083.57,0.94,31977.44,1.51
34.632979999999996,90.72,11163.22,2084.95,0.96,32038.09,1.51
34.649640000000005,90.79,11179.94,2086.32,0.97,32098.82,1.5
34.666309999999996,90.72,11158.75,2088.13,0.98,32159.43,1.5
34.68298,90.64,11172.09,2089.49,0.98,32219.97,1.5
34.69964,90.69,11167.84,2090.85,0.99,32280.61,1.5
34.71631,90.63,11177.13,2092.66,1.0,32341.22,1.5
34.73298,90.54,11160.22,2094.03,1.01,32401.65,1.5
34.74964,90.57,11134.4,2095.39,1.01,32462.23,1.5
34.76631,90.64,11132.56,2097.2,1.01,32522.86,1.5
34.78297,90.87,11132.5,2098.58,0.98,32583.31,1.5
34.799640000000004,90.97,11134.95,2099.95,0.98,32643.84,1.5
34.816309999999994,90.95,11155.49,2101.75,0.97,32704.45,1.5
34.83297,90.78,11160.86,2103.12,0.97,32765.04,1.5
34.84964,90.74,11195.27,2104.49,0.96,32825.66,1.5
34.86631,90.79,11188.94,2106.3,0.96,32886.25,1.5
34.88297,90.67,11200.02,2107.67,0.96,32946.91,1.5
34.899640000000005,90.64,11211.54,2109.03,0.96,33007.7,1.5
34.916309999999996,90.74,11202.85,2110.84,0.96,33068.41,1.5
34.932970000000005,90.79,11192.63,2112.22,0.95,33128.89,1.5
34.94964,90.87,11166.88,2113.58,0.96,33189.46,1.49
34.9663,90.82,11156.54,2115.39,0.95,33250.07,1.49
34.98297,90.84,11150.49,2116.77,0.95,33310.64,1.5
34.99964,90.82,11133.02,2118.13,0.95,33371.26,1.5
35.0163,90.84,11124.77,2119.94,0.95,33431.89,1.49
35.03297,90.87,11116.62,2121.31,0.94,33492.34,1.49
35.049640000000004,90.77,11137.65,2122.68,0.94,33552.98,1.51
35.0663,90.74,11146.17,2124.49,0.95,33613.73,1.51
35.08297,90.77,11163.97,2125.86,0.94,33674.4,1.5
35.09964,90.69,11169.6,2127.22,0.95,33734.99,1.5
35.1163,90.57,11171.12,2129.03,0.97,33795.69,1.5
35.13297,90.56,11165.27,2130.4,0.98,33856.14,1.5
35.149640000000005,90.64,11146.25,2131.76,0.99,33916.69,1.5
35.1663,90.73,11156.14,2133.56,1.0,33977.39,1.5
35.182970000000005,90.49,11131.11,2134.93,1.01,34037.92,1.5
35.19963,90.38,11136.12,2136.29,1.0,34098.58,1.5
35.2163,90.38,11126.18,2138.08,1.01,34159.29,1.51
35.23297,90.41,11138.55,2139.46,1.0,34219.82,1.51
35.249629999999996,90.61,11143.74,2140.82,1.01,34280.32,1.5
35.2663,90.54,11153.81,2142.63,1.0,34341.05,1.5
35.28297,90.56,11147.2,2143.99,1.0,34401.66,1.49
35.29963,90.64,11159.31,2145.36,0.99,34462.2,1.49
35.3163,90.69,11147.17,2147.17,0.98,34522.72,1.5
35.33297,90.59,11154.27,2148.54,0.97,34583.34,1.5
35.34963,90.61,11153.95,2149.9,0.97,34643.95,1.5
35.3663,90.69,11151.19,2151.7,0.97,34704.62,1.5
35.38297,90.79,11127.15,2153.08,0.96,34765.0,1.5
35.39963,90.87,11138.24,2154.45,0.96,34825.27,1.5
35.4163,90.85,11108.02,2156.25,0.96,34885.71,1.5
35.432959999999994,91.02,11106.63,2157.63,0.96,34946.3,1.5
35.44963,91.15,11102.78,2159.01,0.97,35006.79,1.49
35.4663,91.13,11111.24,2160.82,0.98,35067.43,1.49
35.48296,90.98,11122.04,2162.19,0.98,35128.02,1.49
35.499629999999996,90.8,11131.51,2163.56,0.98,35188.62,1.49
35.5163,90.77,11123.44,2165.37,1.0,35249.35,1.5
35.532959999999996,90.77,11158.05,2166.74,1.01,35310.63,1.5
35.54963,90.79,11180.36,2168.1,1.01,35372.35,1.51
35.5663,90.87,11192.16,2169.91,1.01,35434.12,1.51
35.58296,90.92,11170.47,2171.3,0.99,35495.6,1.49
35.59963,90.82,11168.63,2172.66,0.98,35557.03,1.49
35.61629,90.84,11152.73,2174.46,0.98,35618.55,1.51
35.63296,90.95,11144.59,2175.84,0.98,35680.11,1.51
35.64963,91.08,11127.96,2177.21,0.96,35741.66,1.48
35.666290000000004,91.03,11116.1,2179.03,0.94,35802.98,1.48
35.682959999999994,90.93,11115.03,2180.4,0.94,35864.06,1.5
35.69963,90.9,11115.82,2181.76,0.93,35925.29,1.5
35.71629,90.87,11115.21,2183.58,0.91,35986.34,1.5
35.73296,90.85,11109.88,2184.95,0.92,36047.24,1.5
35.749629999999996,90.9,11126.76,2186.31,0.91,36108.32,1.5
35.766290000000005,90.87,11152.93,2188.12,0.91,36169.18,1.5
35.782959999999996,90.79,11149.62,2189.5,0.93,36229.82,1.49
35.79963,90.74,11147.8,2190.87,0.93,36290.65,1.49
35.81629,90.79,11141.85,2192.67,0.93,36351.45,1.5
35.83296,90.89,11151.52,2194.05,0.94,36412.24,1.5
35.84962,90.87,11150.18,2195.42,0.96,36473.01,1.5
35.86629,90.77,11138.06,2197.22,0.97,36533.68,1.5
35.88296,90.77,11131.71,2198.59,0.97,36594.36,1.5
35.89962,90.82,11134.25,2199.96,0.96,36655.25,1.5
35.916290000000004,90.87,11111.72,2201.78,0.94,36716.08,1.5
35.932959999999994,90.82,11139.96,2203.15,0.94,36776.69,1.5
35.94962,90.77,11127.88,2204.51,0.95,36837.51,1.5
35.96629,90.77,11147.38,2206.31,0.95,36898.25,1.5
35.98296,90.84,11146.54,2207.7,0.95,36958.78,1.51
35.99962,90.87,11154.94,2209.06,0.95,37019.43,1.51
36.016290000000005,90.74,11147.57,2210.86,0.96,37080.03,1.49
36.032959999999996,90.77,11146.87,2212.24,0.96,37140.7,1.49
36.049620000000004,90.87,11130.12,2213.61,0.95,37201.31,1.5
36.06629,90.72,11145.4,2215.42,0.96,37261.8,1.51
36.08295,90.61,11127.53,2216.78,0.96,37322.32,1.5
36.09962,90.63,11129.42,2218.14,0.97,37382.96,1.5
36.11629,90.8,11137.21,2219.96,0.99,37443.52,1.49
36.13295,90.8,11142.88,2221.33,0.99,37503.95,1.49
36.14962,90.72,11138.09,2222.68,1.0,37564.5,1.49
36.166290000000004,90.54,11154.08,2224.49,1.01,37625.13,1.49
36.18295,90.6,11162.51,2225.87,1.02,37685.64,1.51
36.19962,90.74,11184.78,2227.23,1.02,37746.22,1.51
36.21629,90.72,11187.4,2229.03,1.03,37806.76,1.49
36.23295,90.66,11196.23,2230.41,1.02,37867.25,1.49
36.24962,90.74,11176.81,2231.77,1.0,37927.73,1.5
36.26628,90.72,11181.22,2233.58,1.0,37988.23,1.5
36.28295,90.65,11165.25,2234.95,0.99,38048.61,1.49
36.299620000000004,90.62,11168.13,2236.31,0.99,38109.06,1.49
36.31628,90.8,11165.02,2238.12,0.99,38169.55,1.5
36.33295,90.74,11175.68,2239.5,0.99,38230.01,1.5
36.34962,90.69,11152.52,2240.85,0.99,38290.65,1.5
36.366279999999996,90.82,11157.52,2242.66,0.99,38351.35,1.5
36.38295,90.9,11150.73,2244.04,0.99,38412.04,1.5
36.39962,90.82,11174.71,2245.41,0.99,38472.63,1.5
36.41628,90.67,11179.72,2247.21,0.99,38533.42,1.5
36.43295,90.71,11189.32,2248.58,0.98,38594.04,1.5
36.44962,90.66,11196.06,2249.95,0.98,38654.51,1.5
36.46628,90.71,11207.91,2251.76,0.98,38715.16,1.5
36.48295,90.82,11195.21,2253.12,0.97,38775.69,1.5
36.49961,90.75,11194.36,2254.49,0.97,38836.25,1.5
36.51628,90.69,11192.72,2256.3,0.97,38896.89,1.48
36.53295,90.64,11176.3,2257.67,0.97,38957.36,1.48
36.549609999999994,90.69,11163.85,2259.03,0.97,39017.97,1.51
36.56628,90.94,11174.34,2260.84,0.97,39078.75,1.51
36.58295,90.95,11172.33,2262.22,0.98,39139.38,1.49
36.59961,90.87,11194.89,2263.59,1.0,39199.93,1.49
36.616279999999996,90.77,11182.06,2265.39,1.0,39260.74,1.49
36.63295,90.84,11199.56,2266.77,1.0,39321.38,1.49
36.649609999999996,90.9,11191.41,2268.14,1.0,39381.96,1.5
36.66628,90.8,11192.2,2269.94,1.0,39442.55,1.5
36.68295,90.77,11170.41,2271.31,0.99,39503.18,1.5
36.69961,90.74,11151.85,2272.68,0.99,39563.83,1.5
36.71628,90.68,11148.6,2274.49,0.98,39624.49,1.5
36.73294,90.61,11141.61,2275.86,0.97,39685.06,1.5
36.74961,90.63,11127.67,2277.22,0.97,39745.68,1.5
36.76628,90.74,11140.65,2279.02,0.96,39806.32,1.5
36.78294,90.57,11138.47,2280.4,0.95,39866.98,1.49
36.799609999999994,90.62,11143.54,2281.76,0.94,39927.57,1.49
36.81628,90.72,11151.2,2283.56,0.94,39988.15,1.5
36.83294,90.76,11171.01,2284.94,0.94,40048.71,1.5
36.84961,90.74,11156.59,2286.31,0.94,40109.29,1.5
36.866279999999996,90.77,11183.24,2288.12,0.94,40170.02,1.5
36.882940000000005,90.74,11190.43,2289.49,0.94,40230.67,1.49
36.899609999999996,90.72,11178.26,2290.85,0.94,40291.26,1.49
36.91628,90.77,11178.83,2292.66,0.94,40351.99,1.5
36.93294,90.77,11169.99,2294.04,0.94,40412.68,1.5
36.94961,90.79,11158.43,2295.4,0.94,40473.3,1.5
36.96627,90.79,11178.94,2297.2,0.95,40533.87,1.5
36.98294,90.77,11159.38,2298.59,0.98,40594.62,1.51
36.99961,90.79,11157.39,2299.95,0.97,40655.43,1.51
37.01627,90.77,11159.96,2301.75,0.97,40716.22,1.5
37.03294,90.67,11162.17,2303.13,0.96,40777.1,1.5
37.049609999999994,90.74,11162.19,2304.49,0.95,40837.81,1.5
37.06627,90.87,11175.14,2306.3,0.95,40898.58,1.5
37.08294,90.9,11166.82,2307.68,0.95,40959.23,1.5
37.09961,90.9,11158.42,2309.04,0.94,41019.77,1.5
37.11627,90.9,11155.79,2310.85,0.92,41080.46,1.51
37.132940000000005,90.82,11134.86,2312.23,0.92,41141.2,1.51
37.1496,90.69,11138.44,2313.59,0.91,41201.8,1.49
37.166270000000004,90.71,11148.33,2315.39,0.92,41262.69,1.49
37.18294,90.64,11156.61,2316.77,1.0,41326.82,1.51
37.1996,90.64,11147.77,2318.13,1.03,41394.84,1.51
37.21627,90.74,11157.09,2319.93,1.04,41464.16,1.5
37.23294,90.77,11169.59,2321.31,1.06,41534.63,1.5
37.2496,90.84,11177.56,2322.68,1.08,41606.13,1.49
37.26627,90.9,11189.39,2324.49,1.1,41678.41,1.49
37.28294,90.82,11197.74,2325.86,1.11,41751.19,1.5
37.2996,90.77,11184.07,2327.22,1.13,41824.49,1.5
37.31627,90.67,11189.34,2329.04,1.18,41898.23,1.52
37.33294,90.64,11194.22,2330.41,1.21,41972.23,1.52
37.3496,90.66,11171.11,2331.77,1.22,42046.43,1.5
37.36627,90.64,11158.78,2333.57,1.23,42120.62,1.5
37.38293,90.66,11152.73,2334.95,1.2,42194.88,1.51
37.3996,90.76,11134.79,2336.31,1.2,42269.3,1.51
37.416270000000004,90.87,11149.71,2338.12,1.21,42343.93,1.51
37.43293,90.82,11162.94,2339.49,1.19,42418.65,1.51
37.4496,90.79,11160.85,2340.86,1.19,42493.32,1.51
37.46627,90.77,11175.17,2342.67,1.19,42568.04,1.51
37.482929999999996,90.74,11183.4,2344.04,1.19,42642.8,1.51
37.4996,90.66,11181.58,2345.4,1.19,42717.52,1.51
37.51627,90.64,11186.15,2347.21,1.17,42792.34,1.5
37.53293,90.61,11181.25,2348.58,1.17,42867.22,1.5
37.5496,90.61,11181.05,2349.94,1.17,42942.06,1.5
37.56627,90.64,11178.1,2351.74,1.17,43016.91,1.5
37.58293,90.69,11163.88,2353.12,1.18,43091.8,1.51
37.5996,90.77,11163.92,2354.49,1.19,43166.66,1.51
37.61626,90.82,11163.05,2356.29,1.19,43241.38,1.5
37.63293,90.87,11162.09,2357.67,1.2,43316.12,1.5
37.6496,90.72,11163.12,2359.03,1.23,43390.98,1.49
37.66626,90.64,11170.62,2360.84,1.24,43465.88,1.49
37.68293,90.64,11162.78,2362.2,1.24,43540.78,1.5
37.6996,90.64,11171.19,2363.56,1.25,43615.64,1.5
37.71626,90.66,11192.11,2365.37,1.25,43690.42,1.49
37.732929999999996,90.72,11190.9,2366.75,1.24,43765.25,1.49
37.7496,90.85,11205.16,2368.11,1.24,43840.11,1.5
37.766259999999996,90.8,11196.0,2369.92,1.22,43914.97,1.5
37.78293,90.77,11202.25,2371.3,1.19,43989.85,1.51
37.79959,90.77,11192.95,2372.66,1.18,44064.84,1.51
37.81626,90.72,11182.27,2374.46,1.18,44139.88,1.5
37.83293,90.71,11178.9,2375.84,1.17,44214.89,1.5
37.84959,90.77,11179.63,2377.21,1.17,44289.93,1.51
37.86626,90.77,11194.14,2379.02,1.16,44364.95,1.51
37.88293,90.69,11190.85,2380.39,1.16,44439.98,1.5
37.89959,90.74,11194.06,2381.75,1.16,44514.96,1.5
37.91626,90.85,11183.44,2383.56,1.15,44589.95,1.5
37.93293,90.85,11193.36,2384.94,1.15,44664.88,1.5
37.94959,90.85,11208.02,2386.3,1.15,44739.75,1.5
37.96626,90.78,11205.2,2388.1,1.15,44814.66,1.5
37.982929999999996,90.74,11196.52,2389.48,1.15,44889.68,1.5
37.999590000000005,90.82,11208.45,2390.85,1.15,44964.8,1.5
38.016259999999996,90.82,11201.22,2392.65,1.14,45039.99,1.5
38.032920000000004,90.79,11184.52,2394.03,1.14,45115.02,1.5
38.04959,90.84,11182.15,2395.4,1.16,45190.02,1.5
38.06626,90.77,11177.55,2397.2,1.19,45264.93,1.5
38.08292,90.84,11168.88,2398.57,1.19,45339.91,1.5
38.09959,90.87,11164.29,2399.94,1.2,45414.88,1.5
38.11626,90.64,11189.18,2401.75,1.22,45489.78,1.51
38.13292,90.61,11194.46,2403.12,1.21,45564.64,1.51
38.14959,90.71,11210.7,2404.48,1.21,45639.55,1.49
38.16626,90.87,11200.84,2406.29,1.2,45714.45,1.49
38.18292,91.0,11205.5,2407.67,1.18,45789.31,1.5
38.19959,90.95,11192.69,2409.04,1.17,45864.3,1.5
38.21626,90.77,11186.88,2410.84,1.17,45939.26,1.5
38.23292,90.79,11172.97,2412.22,1.17,46014.32,1.5
38.249590000000005,90.87,11180.49,2413.59,1.16,46089.47,1.49
38.26625,90.9,11155.62,2415.4,1.15,46164.48,1.49
38.282920000000004,90.82,11167.75,2416.77,1.15,46239.41,1.5
38.29959,90.77,11153.9,2418.13,1.15,46314.5,1.5
38.31625,90.77,11153.35,2419.95,1.14,46389.41,1.5
